politica	592286615961240000	jurist neg aeci parec proimpeachment brasil 247 httptcok3mncbtie4 	2015-04-26 11:18:28
politica	592220529358143000	folh painel psdb consult outr jurist sobr viabil impeachment dilm httptco5rkfftodiv nao sab perd 	2015-04-26 06:55:51
politica	592220415663186000	psdb recalc perd eleico presid 2002 2006 2010 2014 aind insist impeachment licenc man 	2015-04-26 06:55:24
politica	592163775643578000	rt galaxyranger81 psdb favor terceirizaca contr medic favor abert pre sal favor impeachment sao con 	2015-04-26 03:10:20
politica	593913946261840000	pront dia 4 5 eleica deleg congress unia nacion httpstcouxyxhkcgfd 	2015-04-30 23:04:53
politica	593903089935118000	eleica nov diret acic presid eleit alcirottajr parab bom trabalh httpstconu0wd4czkn 	2015-04-30 22:21:45
politica	592979831140266000	rt villa13013 enquant fez discurs p ganh eleica pra bem difer govern seguranc gov sartor cao http 	2015-04-28 09:13:03
politica	592846655684227000	rosalvobars vot bost eleica pass pro freix nao ganh vot candidat nel cas extr 	2015-04-28 00:23:51
politica	592821175425901000	izzynobr acontec hj petist brab c partida faz volum eleica car volt marid tra perdo mulh 	2015-04-27 22:42:36
politica	592773924871655000	adrianafialho6 afirm program dilm nao ment epoc eleica 	2015-04-27 19:34:51
politica	592732210807071000	rt rpall57 explicaca pfac tucanat venc eleica vot aceit nao pod preg odi crim httptc 	2015-04-27 16:49:06
politica	592732124630909000	explicaca pfac tucanat venc eleica vot aceit nao pod preg odi crim httptcovwol2akgtp 	2015-04-27 16:48:45
politica	592722078274560000	aqu eleica deu 90 contr senadorcai noil caip bob nao httpstcocvcgwgxhnq 	2015-04-27 16:08:50
politica	592721867565355000	rt fcdlsc comec cont vot eleica diret execu fcdlsc httptcostton7lso4 	2015-04-27 16:08:00
politica	592721697612104000	comec cont vot eleica diret execu fcdlsc httptcostton7lso4 	2015-04-27 16:07:19
politica	592650545548104000	eleica recomposica sindicat empreg domes rua cidadan matriz in curitib pr httpstcoc3q3wevq7z 	2015-04-27 11:24:35
politica	592513912098189000	rt danialvinegr pov boa vist rora lembr bem dess vere zomb car voc prox eleica corrupt saf 	2015-04-27 02:21:39
politica	592137645930783000	redeglob tent manipul result eleica carioc 1982 brizol nao permit httptco4oupao78g 	2015-04-26 01:26:30
politica	594855753762079000	rt educacaori infraton corrupca brasil vir cult httptcoawfffehe7l pur verdad acontec tod dia 	2015-05-03 13:27:18
politica	594632608077722000	nao sobr corda corrupca crescented polic abr investigaca sobr joa sant marquet pt httptcovqceej3mgg 	2015-05-02 22:40:36
